Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
10354,4039288,55163.0,2013,1,70,12.7,2.4,0.1,0.91,40.657934000000004,-73.931034,17.0,878.0,2.5257286443082556,-0.09431067947124129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10394,2921320,87265.0,1979,1,100,11.5,3.3,0.0,2.78,40.636520000000004,-73.931676,17.0,932.0,-0.2231435513142097,1.0224509277025455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10398,2730690,99375.0,1931,1,100,71.0,4.0,0.6,,40.660257,-73.948203,9.0,804.0,5.804833718725929,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10415,2790101,72600.0,1928,1,100,78.7,3.2,0.7,45.26,40.654189,-73.949213,17.0,818.0,5.735604086979157,3.8124236402053913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10468,3524943,87552.0,1929,1,100,89.1,3.7,0.8,,40.656751,-73.960272,9.0,79802.0,5.827473946998751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10469,2730674,87552.0,1929,1,100,79.3,4.3,0.7,95.08,40.65671,-73.960448,9.0,79802.0,5.7899601708972535,4.554718642491993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10471,2661825,136157.0,1923,1,100,75.8,4.0,0.7,,40.655485999999996,-73.960305,9.0,79802.0,6.1316611776012655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10475,2730652,50226.0,1927,1,100,86.3,4.2,0.8,,40.659554,-73.959766,9.0,79801.0,5.347583607850955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10580,2662227,146660.0,1962,1,100,96.6,5.9,0.8,86.78,40.654022999999995,-73.951909,17.0,820.0,6.387888910563998,4.463376180370204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10588,2730658,54000.0,1924,1,100,87.7,4.8,0.8,106.32,40.652505,-73.95222700000001,17.0,820.0,5.408068230507156,4.66645341440499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10652,2663693,61272.0,1923,1,100,106.8,4.6,0.9,133.16,40.646285999999996,-73.960274,14.0,51001.0,5.739471317064708,4.891551412706824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10678,2942054,133716.0,1960,1,100,75.3,3.8,,89.41,40.6421,-73.962446,14.0,514.0,6.1779441140506,4.493232532747227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10706,2976736,77963.0,1933,1,100,23.2,5.2,0.1,,40.634721,-73.967466,14.0,526.0,3.1179499062782403,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10724,4408890,75221.0,1931,1,100,75.1,3.2,0.7,83.68,40.636818,-73.958504,14.0,518.0,5.537334267018537,4.427000000316613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10733,2676221,102387.0,1928,1,100,70.7,,0.6,33.7,40.633557,-73.964876,14.0,526.0,5.917548864157814,3.517497837358316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10740,4115405,105592.0,2007,1,95,51.7,8.0,0.2,44.22,40.634482,-73.95805899999999,14.0,764.0,4.575741375297279,3.7891771754293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10761,2771259,67602.0,1937,1,100,61.4,3.1,0.5,44.42,40.650132,-73.975167,7.0,504.0,5.220896219579452,3.7936898184662815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10767,5871162,65148.0,2004,1,100,105.8,20.0,0.4,21.32,40.640868,-73.98519399999999,12.0,226.0,4.863680881139593,3.0596455992976437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10790,2676292,75600.0,1941,1,100,59.6,,0.5,38.64,40.645509999999994,-73.97629599999999,12.0,500.0,5.462983988103271,3.654288009344317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10844,2726128,88728.0,1951,1,100,99.8,4.3,0.9,,40.637207000000004,-73.972927,12.0,490.0,6.017619504584833,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10909,2977797,76849.0,1925,1,100,139.6,1.7,1.3,18.91,40.622525,-73.992684,11.0,248.0,6.354196112629245,2.9396908826703663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10926,2684359,64800.0,1939,1,100,92.0,4.2,0.8,72.76,40.637904,-73.992689,12.0,222.0,5.630135934487902,4.287166353649922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10928,2783911,226000.0,1979,1,100,200.5,22.8,1.2,,40.639776,-73.997914,12.0,114.0,7.107425474110705,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10957,2715866,66000.0,1931,1,100,61.8,3.1,0.5,43.53,40.631349,-73.990539,12.0,236.0,5.4116460518550396,3.773450355564206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10969,4042688,204000.0,1987,2,100,28.2,8.3,,,40.629401,-73.999481,12.0,192.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10971,4926044,123390.0,1953,1,100,34.7,9.9,0.0,10.82,40.625547,-73.996181,11.0,250.0,1.2809338454620642,2.3813962734183356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10983,2689242,77000.0,1947,1,100,56.8,6.3,0.4,9.41,40.642151,-74.024135,7.0,22.0,4.935911747900319,2.2417729535972883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10986,2674626,135600.0,2005,1,100,33.6,4.2,0.2,0.62,40.637236,-74.017046,7.0,122.0,4.932313327320786,-0.4780358009429998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10988,3311574,67198.0,1990,1,100,76.8,7.3,0.6,,,,,,5.049856007249537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11007,2931866,81648.0,1956,1,100,74.6,3.2,0.7,39.52,40.632366,-74.020889,10.0,130.0,5.612032616046633,3.6768068728796672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11071,2794570,97092.0,1929,1,100,68.8,,,,40.623139,-74.029697,10.0,62.0,6.195017448657188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11072,4410372,52008.0,1927,1,100,73.5,4.7,,81.08,40.623332,-74.02765500000001,10.0,138.0,5.393627546352362,4.395436321583799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11097,2827343,177455.0,1918,1,100,53.6,9.7,0.2,,40.614878999999995,-74.023372,10.0,152.0,5.891920416771596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11125,2791445,52140.0,1927,1,100,92.1,3.6,0.9,42.51,40.615543,-74.034982,10.0,5601.0,5.392718041969521,3.749739342370699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11138,2734686,80065.0,1985,1,100,22.9,7.0,,,40.612528999999995,-74.033896,10.0,162.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11152,3885159,54373.0,2003,1,100,43.2,5.3,0.3,26.23,40.606196000000004,-73.987791,11.0,428.0,4.320151230955794,3.2669037938787824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11154,2682206,51419.0,1992,1,100,63.7,4.2,0.5,45.75,40.607014,-73.99007399999999,11.0,270.0,5.0072963928307415,3.82319179172153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11213,2677532,351318.0,1995,1,100,14.4,2.4,0.1,0.61,40.594133,-73.99762,11.0,294.0,3.339321977944068,-0.4942963218147801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
11220,2842361,91200.0,1929,1,100,13.2,,,53.62,40.631976,-73.967416,14.0,460.0,-inf,3.981922132807813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11231,2676269,108378.0,1956,1,100,73.7,,0.6,0.0,40.628434000000006,-73.971262,14.0,458.0,5.707110264748875,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11232,2810598,180000.0,1953,1,100,81.8,5.2,0.7,43.12,40.6289,-73.968877,14.0,458.0,6.4245448222491195,3.7639869266007415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11243,3589823,93000.0,1927,1,100,75.8,3.4,0.7,,40.624689000000004,-73.965936,12.0,456.0,5.756374924775372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11279,4394744,62400.0,1941,1,100,77.8,3.3,0.7,59.52,40.609684,-73.97100400000001,12.0,438.0,5.391352232515226,4.086312390524837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11283,2772563,55000.0,1945,1,100,73.3,3.5,0.7,50.7,40.609809999999996,-73.969134,12.0,438.0,5.362699625477305,3.9259259105971376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11306,2684258,83519.0,1959,1,100,69.7,4.0,0.6,,40.605912,-73.967019,15.0,422.0,5.552571912887299,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11308,2813828,78750.0,1926,1,100,60.5,3.6,0.5,,40.605256,-73.966871,15.0,418.0,5.440684607834958,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11309,4043179,73245.0,2009,1,100,67.4,18.5,0.0,5.39,40.607642999999996,-73.963704,15.0,420.0,2.6741486494265287,1.6845453849209058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11348,5859728,71000.0,1993,1,100,132.6,19.7,0.7,,40.625296,-73.96028000000001,14.0,532.0,5.521060837840906,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11379,2726084,64320.0,1936,1,100,69.1,3.1,0.6,49.55,40.615957,-73.95659,14.0,538.0,5.385870263555899,3.902982260775997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11426,2827724,87862.0,1937,1,100,60.5,0.8,0.6,38.89,40.613909,-73.949272,14.0,642.0,5.61349300330874,3.660737148167656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11433,4937953,229926.0,2007,1,100,57.8,10.4,0.2,72.71,40.609689,-73.95846999999999,15.0,554.0,4.461299815568389,4.286478926661966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11511,3453044,96455.0,2006,1,100,8.6,2.2,0.0,0.3,40.594361,-73.99524699999999,11.0,304.0,1.8562979903656263,-1.2039728043259361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
11515,2648502,366000.0,1974,1,100,121.8,7.8,1.0,,40.576986,-74.002397,13.0,330.0,7.517520850603031,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11516,2660053,334000.0,1975,1,100,105.8,8.7,0.8,,40.576953,-74.002696,13.0,330.0,7.20057413553907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11521,4047752,70000.0,2008,1,80,13.7,1.4,0.1,0.69,40.577773,-73.988232,13.0,326.0,3.4307561839036995,-0.37106368139083207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
11537,4403962,96110.0,1990,1,100,194.7,14.0,1.5,115.5,40.573135,-73.993078,13.0,340.0,6.619539730924212,4.749270529961848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11540,4458912,69500.0,1925,1,100,93.4,27.4,0.0,0.0,40.57353,-73.987448,13.0,352.0,-inf,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11563,2793147,52800.0,1960,1,100,80.2,3.8,0.7,66.13,40.591621999999994,-73.965002,15.0,390.0,5.347583607850955,4.191622501686571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11573,2607350,62115.0,1962,1,100,83.7,6.0,0.7,50.33,40.5886,-73.965717,13.0,37401.0,5.3598827222061916,3.9186013207882686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11589,2798656,150000.0,1956,1,100,162.5,4.9,1.5,59.19,40.582809000000005,-73.967034,13.0,366.0,7.064075033237091,4.080752608702634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11596,2708994,125991.0,1964,1,100,37.7,3.2,0.3,,40.579802,-73.971942,13.0,354.0,5.196284640982885,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
11639,3127469,50800.0,1930,1,100,120.9,,,,40.59506,-73.954673,15.0,586.0,4.446174454497633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
11647,2676237,98000.0,1954,1,100,79.6,,0.7,0.0,40.596036,-73.950762,15.0,59401.0,5.800606659291741,-inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11656,2653741,70710.0,1962,1,100,90.6,4.0,0.8,,40.594252000000004,-73.958228,15.0,584.0,5.720311776607412,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11670,2643618,55920.0,1929,1,100,104.8,3.2,1.0,113.87,40.592437,-73.95008100000001,15.0,59401.0,5.613857767128214,4.7350574468225135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11681,5739191,72145.0,1963,1,100,0.9,0.0,,0.57,40.588529,-73.958372,15.0,588.0,6.109691928472632,-0.5621189181535413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11749,2677132,68400.0,1939,1,100,74.6,,0.7,41.11,40.628563,-73.94821999999999,14.0,750.0,5.597310230145684,3.716251400909787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11756,2797988,89772.0,1955,1,100,72.0,3.4,0.6,,40.626082000000004,-73.941907,18.0,740.0,5.716040372051703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11766,2811590,73172.0,1950,1,100,109.8,4.0,1.0,80.68,40.620558,-73.940698,18.0,738.0,5.917818006939683,4.390490713086011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11785,2674741,85560.0,1942,1,100,21.1,3.5,0.1,2.53,40.635007,-73.93137800000001,18.0,724.0,3.4307561839036995,0.9282193027394288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
11841,2797959,133326.0,1963,1,100,93.6,5.7,0.8,59.86,40.641631,-73.898398,18.0,988.0,6.255366090894359,4.0920085024245525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11851,4413247,99852.0,1950,1,100,81.9,8.1,0.6,,40.632544,-73.89115600000001,18.0,1028.0,5.096201182425903,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11854,5985869,156536.0,1970,1,100,10.5,1.6,0.1,,40.624752,-73.917801,18.0,69601.0,3.770459441106359,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11860,4223265,79500.0,1950,1,100,96.7,20.5,0.3,,40.613147,-73.917404,18.0,698.0,4.704110133842995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
11862,5869830,51820.0,1950,1,100,20.8,6.1,,,40.612213,-73.912612,18.0,698.0,-inf,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11896,2715986,139980.0,1929,1,100,78.3,5.7,0.6,28.84,40.575728000000005,-73.961137,13.0,36002.0,6.168145224011851,3.3617633124167483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11914,2798612,202173.0,1938,1,100,58.1,3.5,0.5,64.61,,,,,5.556055562626746,4.168369197570074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11918,3111333,116264.0,1951,2,100,58.9,5.1,0.5,1.01,40.580954,-73.953675,15.0,61004.0,5.465525285531943,0.009950330853168092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
